name;type;manufacturer;serial_number;model;poz;location;tag
Эл. привод;РэмТэк;ООО НПП ТЭК;211612;П.2000.6.113.8100/И.V.16.3.УХЛ1;ГП20;азот в 60Р-1№3;К 1-60.88.3
Эл. привод;РэмТэк;ООО НПП ТЭК;212132;Л.7000.7.60.298.8100.V.16.2.УХЛ1;ГП17;АСН№1;х.з.
Эл. привод;РэмТэк;ООО НПП ТЭК;21740;М.120.70.9.8100/И.S.16.3.УХЛ1;ГП17;АСН№2;З 6-60.66.2
Эл. привод;РэмТэк;ООО НПП ТЭК;21224;Л.7000.7.60.298.8100.V.16.2.УХЛ1;ГП17;АСН№2;х.з.
Эл. привод;РэмТэк;ООО НПП ТЭК;21742;М.120.70.9.8100/И.S.16.3.УХЛ1;ГП17;АСН№3;З 6-60.66.3
Эл. привод;РэмТэк;ООО НПП ТЭК;212154;Л.7000.7.60.298.8100.V.16.2.УХЛ1;ГП17;АСН№3;х.з.
Эл. привод;РэмТэк;ООО НПП ТЭК;21735;М.120.70.9.8100/И.S.16.3.УХЛ1;ГП17;АСН№1;З 6-60.66.1
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;621С0262;КИМ2-380/4-М00-1-2-IIСТ4 УХЛ1 v2.1;ГП102;помещение 1;1.1-3
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;62210150;КИМ2-380/4-М00-1-2-IIСТ4 УХЛ1 v2.1;ГП102;помещение 1;М1-2
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;621С0265;КИМ2-380/4-М00-1-2-IIСТ4 УХЛ1 v2.1;ГП102;помещение 1;1.1-4
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;62240247;БСПЦ-0А2-IIBU УХЛ1 v1.1;ГП102;помещение 2;8-3
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;62240249;БСПЦ-0А2-IIBU УХЛ1 v1.1;ГП102;помещение 2;М 6.1
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;62240246;БСПЦ-0А2-IIBU УХЛ1 v1.1;ГП102;помещение 2;8-7
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;62240244;БСПЦ-0А2-IIBU УХЛ1 v1.1;ГП102;помещение 2;8-8
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;62240243;КИМ2-380/4-М00-1-2-IIСТ4 УХЛ1 v2.1;ГП102;помещение 2;8-9
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;621С0219;КИМ2-380/4-М00-1-2-IIСТ4 УХЛ1 v2.1;ГП102;помещение 2;5.3.1-1
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;621С0237;КИМ2-380/4-М00-1-2-IIСТ4 УХЛ1 v2.1;ГП102;помещение 2;5.3.2-1
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;621С0238;КИМ2-380/4-М00-1-2-IIСТ4 УХЛ1 v2.1;ГП102;помещение 2;5.4.2-1
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;621С0235;КИМ2-380/4-М00-1-2-IIСТ4 УХЛ1 v2.1;ГП102;помещение 2;5.4.1-1
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;62210153;КИМ2-380/4-А00-1-2-IIСТ4 УХЛ1 v2.1;ГП102;помещение 2;КР 5.4.2
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;62210152;КИМ2-380/4-А00-1-2-IIСТ4 УХЛ1 v2.1;ГП102;помещение 2;КР 5.4.1
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;621С0151;КИМ2-380/4-М00-1-2-IIСТ4 УХЛ1 v2.1;ГП102;помещение 2;1.2-4
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;621С0266;КИМ2-380/4-М00-1-2-IIСТ4 УХЛ1 v2.1;ГП102;помещение 2;1.2-2
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;621С0239;КИМ2-380/4-М00-1-2-IIСТ4 УХЛ1 v2.1;ГП102;помещение 2;1.2-3
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;621С0264;КИМ2-380/4-М00-1-2-IIСТ4 УХЛ1 v2.1;ГП102;помещение 2;5.1.1-1
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;621С0263;КИМ2-380/4-М00-1-2-IIСТ4 УХЛ1 v2.1;ГП102;помещение 2;5.1.2-1
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;621С0252;КИМ2-380/4-М00-1-2-IIСТ4 УХЛ1 v2.1;ГП102;помещение 2;1.2-1
Пневмогидропривод;ЭППУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;12389;ЭППУ-6-5;ГП102;null;102.1-2
Пневмогидропривод;ЭППУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;12372;ЭППУ-6-5;ГП102;null;102.2-2
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;11624;ЭПУУ-7-5;ГП102;null;102.3
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;11622;ЭПУУ-7-5;ГП102;null;102.4
Пневмогидропривод;ЭПУУ;ПАО Газпром автоматизация;8380;ЭПУУ-7-8;ГП103;null;8
Пневмогидропривод;ЭПУУ;ПАО Газпром автоматизация;8356;ЭПУУ-7-8;ГП103;null;8а
Пневмогидропривод;ЭПУУ;ПАО Газпром автоматизация;х.з;ЭПУУ-7-8;ГП103;null;103.20
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;12364;ЭПУУ-6-5;ГП103;null;18
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;12390;ЭПУУ-6-5;ГП103;null;103.2
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;12350;ЭПУУ-6-5;ГП103;null;103.1
Пневмогидропривод;ЭПУУ;ПАО Газпром автоматизация;11355;ЭПУУ-7-8;ГП103;null;20а
Пневмогидропривод;ЭПМУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;003;ЭПМУ и БКВ 2Н3;ГП103;null;20
Пневмогидропривод;ЭПУУ;ПАО Газпром автоматизация;11692;ЭПУУ-7-8;ГП103;null;7а
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;12358;ЭПУУ-6-5;ГП103;null;17
Пневмогидропривод;ЭПМУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;002;ЭПМУ и БКВ 2Н3;ГП103;null;7
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;13699;ЭПУУ-15-1;ГП103;null;105-6.2
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;13747;ЭПУУ-15-1;ГП103;null;105-5.2
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;13752;ЭПУУ-15-1;ГП103;null;105-4.2
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;13563;ЭПУУ-15-1;ГП103;null;105-3.2
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;13615;ЭПУУ-15-1;ГП103;null;105-2.2
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;12947;ЭПУУ-15-1;ГП103;null;105-1.2
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;62140387;КИМ2-380/4-М00-1-2-IIВТ4 УХЛ1 v2.1;ГП105;null;105-КгЭ.1.4
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;62140390;КИМ2-380/4-М00-1-2-IIВТ4 УХЛ1 v2.1;ГП105;null;105-КгЭ.2.4
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;62140391;КИМ2-380/4-М00-1-2-IIВТ4 УХЛ1 v2.1;ГП105;null;105-КгЭ.3.4
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;62140389;КИМ2-380/4-М00-1-2-IIВТ4 УХЛ1 v2.1;ГП105;null;105-КгЭ.4.4
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;62140388;КИМ2-380/4-М00-1-2-IIВТ4 УХЛ1 v2.1;ГП105;null;105-КгЭ.5.4
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;62140386;КИМ2-380/4-М00-1-2-IIВТ4 УХЛ1 v2.1;ГП105;null;105-КгЭ.6.4
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;13559;ЭПУУ-15-1;ГП105;null;105-6.1
Пневмогидропривод;ЭПУУ;ПАО Газпром автоматизация;6;ЭПУУ-7-8;ГП105;null;105-6.1а
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;13595;ЭПУУ-15-1;ГП105;null;105-5.1
Пневмогидропривод;ЭПУУ;ПАО Газпром автоматизация;12432;ЭПУУ-7-8;ГП105;null;105-5.1а
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;13574;ЭПУУ-15-1;ГП105;null;105-4.1
Пневмогидропривод;ЭПУУ;ПАО Газпром автоматизация;8;ЭПУУ-7-8;ГП105;null;105-4.1а
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;13560;ЭПУУ-15-1;ГП105;null;105-3.1
Пневмогидропривод;ЭПУУ;ПАО Газпром автоматизация;4;ЭПУУ-7-8;ГП105;null;105-3.1а
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;13705;ЭПУУ-15-1;ГП105;null;105-2.1
Пневмогидропривод;ЭПУУ;ПАО Газпром автоматизация;5;ЭПУУ-7-8;ГП105;null;105-2.1а
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;13568;ЭПУУ-15-1;ГП105;null;105-1.1
Пневмогидропривод;ЭПУУ;ПАО Газпром автоматизация;7;ЭПУУ-7-8;ГП105;null;105-1.1а
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;16189;ЭПУУ-15-1;ГП105;null;000-2
Пневмогидропривод;ЭПУУ;ПАО Газпром автоматизация;16194;ЭПУУ-15-1;ГП105;null;000-3.1а
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;16283;ЭПУУ-15-1;ГП105;null;000-3а
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;13564;ЭПУУ-15-1;ГП105;null;000-3
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;13603;ЭПУУ-15-1;ГП105;null;000-3.1
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;13556;ЭПУУ-15-1;ГП105;null;000-4.1
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;13611;ЭПУУ-15-1;ГП105;null;000-4
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;16196;ЭПУУ-15-1;ГП105;null;000-4а
Пневмогидропривод;ЭПУУ;ООО ЗАВОД КАЛИНИНГРАДГАЗАВТОМАТИКА;16206;ЭПУУ-15-1;ГП105;null;000-4.1а
Эл. привод;РэмТэк;ООО НПП ТЭК;221059;Л.7000.7.60.33.8102.V.16.3.УХЛ1;ГП61;null;PSV 2-2
Клапан электромагнитный;КЭО;Техно проект;2112329007;80/16/064/135 с ЭВ 11/АС/230;ГП61;null;KV 2-2
Клапан электромагнитный;КЭО;Техно проект;2109256014;80/16/064/135 с ЭВ 11/АС/230;ГП61;null;KV 2-1
Клапан электромагнитный;КЭО;Техно проект;2112329002;80/16/064/135 с ЭВ 11/АС/230;ГП61;null;KV 2-3
Эл. привод;РэмТэк;ООО НПП ТЭК;221062;Л.7000.7.60.33.8102.V.16.3.УХЛ1;ГП61;null;PCV 2-1
Клапан электромагнитный;КЭО;Техно проект;2110342017;32/16/134/135 с ЭВ 11/АС/230;ГП61;null;KV 2-4
Клапан электромагнитный;КЭО;Техно проект;2109256020;80/16/064/135 с ЭВ 11/АС/230;ГП61;null;KV 2-5
Клапан электромагнитный;КЭО;Техно проект;2111382006;10/40/831/115 с ЭВ 07/АС/230;ГП61;null;KV 2-7
Клапан электромагнитный;КЭО;Техно проект;2109093021;25/16/074/135 с ЭВ 11/АС/230;ГП61;null;KV 2-8
Клапан электромагнитный;КЭО;Техно проект;2110342015;32/16/134/135 с ЭВ 11/АС/230;ГП61;null;KV 2-6
Клапан электромагнитный;КЭО;Техно проект;2109093018;25/16/074/135 с ЭВ 11/АС/230;ГП61;null;KV 2-9
Клапан электромагнитный;КЭО;Техно проект;2210100016;80/16/064/135 с ЭВ 11/АС/230;ГП61;null;KV 2-10
Клапан электромагнитный;КЭО;Техно проект;2210100024;80/16/064/135 с ЭВ 11/АС/230;ГП61;null;KV 2-11
Клапан электромагнитный;КЭО;Техно проект;2210100015;80/16/064/135 с ЭВ 11/АС/230;ГП61;null;KV 2-12
Эл. привод;РэмТэк;ООО НПП ТЭК;212097;Л.7000.7.60.297.8100.V.16.3.УХЛ1;ГП61;null;х.з.
Эл. привод;РэмТэк;ООО НПП ТЭК;211388;М.120.70.9.8100.S.19.3.УХЛ1;ГП76;подача на дс;З 4.1
Эл. привод;РэмТэк;ООО НПП ТЭК;211387;М.120.70.9.8100.S.19.3.УХЛ1;ГП76;null;З 4-10
Эл. привод;РэмТэк;ООО НПП ТЭК;22976;М.120.70.9.8102.V.16.3.УХЛ1;ГП77;null;З 4.5
Эл. привод;РэмТэк;ООО НПП ТЭК;22973;М.120.70.9.8102.V.16.3.УХЛ1;ГП66;null;З 4-9
Эл. привод;РэмТэк;ООО НПП ТЭК;22968;М.120.70.9.8102.V.16.3.УХЛ1;ГП313;null;З 4-7
Эл. привод;РэмТэк;ООО НПП ТЭК;22972;М.120.70.9.8102.V.16.3.УХЛ1;ГП64;null;З 4-11
Эл. привод;РэмТэк;ООО НПП ТЭК;22975;М.120.70.9.8102.V.16.3.УХЛ1;ГП64;null;З 4-8
Эл. привод;РэмТэк;ООО НПП ТЭК;201024;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;ЗрК 19.1.2
Клапан электромагнитный;КЭО;Техно проект;2007073007;100/16/074/135/4 с ЭВ 11/АС/230;ГП30;null;КлЗ 19.11.2
Клапан электромагнитный;КЭО;Техно проект;2101284003;32/25/034/136/4 с ЭВ 06/АС/230;ГП30;null;КлЗ 19.12.2
Клапан электромагнитный;КЭО;Техно проект;2010171002;50/25/174/135/49 с ЭВ 06/АС/230;ГП30;null;КлЗ 19.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201028;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;Рд 19.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201015;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.14.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201070;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлР 19.2.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201026;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.15.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201059;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлР 19.3.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201025;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.13.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201071;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлР 19.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201072;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;212522;П.250.4.60.8100/И.V.15.3.УХЛ1;ГП30;null;К 12-30.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201016;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.16.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201074;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлР 19.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201027;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.20.2
Эл. привод;Сократ;сократик;26621;НЗ-1,5-14-УХЛ1;ГП30;null;К 10-30.2.2
Эл. привод;Сократ;сократик;14022;НЗ-1,5-14-УХЛ1;ГП30;null;К 9-30.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201051;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.9.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201053;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.17.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201060;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.18.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201047;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.10.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201050;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.21.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201030;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;ЗрК 19.11.3
Клапан электромагнитный;КЭО;Техно проект;2007073005;100/16/074/135/4 с ЭВ 11/АС/230;ГП30;null;КлЗ 19.11.3
Клапан электромагнитный;КЭО;Техно проект;2004285011;32/25/034/136/4 с ЭВ 06/АС/230;ГП30;null;КлЗ 19.12.3
Эл. привод;РэмТэк;ООО НПП ТЭК;201034;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;Рд 19.1.3
Клапан электромагнитный;КЭО;Техно проект;2010388020;50/25/174/135/49 с ЭВ 06/АС/230;ГП30;null;КлЗ 19.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;201039;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.14.3
Эл. привод;РэмТэк;ООО НПП ТЭК;201064;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлР 19.2.3
Эл. привод;РэмТэк;ООО НПП ТЭК;201032;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.15.3
Эл. привод;РэмТэк;ООО НПП ТЭК;201063;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлР 19.3.3
Эл. привод;РэмТэк;ООО НПП ТЭК;201038;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.16.3
Эл. привод;РэмТэк;ООО НПП ТЭК;201061;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлР 19.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;201066;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;212521;П.250.4.80.8100/И.V.15.3.УХЛ1;ГП30;null;К 12-30.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;0000010;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.13.3
Эл. привод;РэмТэк;ООО НПП ТЭК;201062;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлР 19.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;201031;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.20.3
Эл. привод;Сократ;сократик;12822;НЗ-1,5-14-УХЛ1;ГП30;null;К 10-30.2.3
Эл. привод;Сократ;сократик;14222;НЗ-1,5-14-УХЛ1;ГП30;null;К 9-30.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;201054;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.9.3
Эл. привод;РэмТэк;ООО НПП ТЭК;00000030;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.17.3
Эл. привод;РэмТэк;ООО НПП ТЭК;201056;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.10.3
Эл. привод;РэмТэк;ООО НПП ТЭК;201057;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.18.3
Эл. привод;РэмТэк;ООО НПП ТЭК;201049;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.21.3
Привод электромагнитный;ВЭМП;РУСТ;327;200;ГП30;null;КлЗ 19.7.2
Привод электромагнитный;ВЭМП;РУСТ;338;200;ГП30;null;КлЗ 19.5.3
Привод электромагнитный;ВЭМП;РУСТ;302;200;ГП30;null;КлЗ 19.8.1
Привод электромагнитный;ВЭМП;РУСТ;330;200;ГП30;null;КлЗ 19.6.1
Эл. привод;РэмТэк;ООО НПП ТЭК;201065;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.10.1
Эл. привод;РэмТэк;ООО НПП ТЭК;201068;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.18.1
Эл. привод;РэмТэк;ООО НПП ТЭК;201052;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.21.1
Эл. привод;Сократ;сократик;13822;НЗ-1,5-14-УХЛ1;ГП30;null;К 9-30.2.1
Привод электромагнитный;ВЭМП;РУСТ;331;200;ГП30;null;КлЗ 19.3.2
Привод электромагнитный;ВЭМП;РУСТ;317;200;ГП30;null;КлЗ 19.4.1
Эл. привод;Сократ;сократик;13222;НЗ-1,5-14-УХЛ1;ГП30;null;К 10-30.2.1
Эл. привод;РэмТэк;ООО НПП ТЭК;0000011;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.20.1
Эл. привод;РэмТэк;ООО НПП ТЭК;201069;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.9.1
Эл. привод;РэмТэк;ООО НПП ТЭК;201067;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.17.1
Эл. привод;РэмТэк;ООО НПП ТЭК;201055;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлР 19.4.1
Эл. привод;РэмТэк;ООО НПП ТЭК;201023;Л.7000.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.13.1
Эл. привод;РэмТэк;ООО НПП ТЭК;212518;П.250.4.80.8100/И.V.15.3.УХЛ1;ГП30;null;К 12-30.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;201045;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.1.1
Привод электромагнитный;ВЭМП;РУСТ;344;200;ГП30;null;КлЗ 19.8.2
Привод электромагнитный;ВЭМП;РУСТ;345;200;ГП30;null;КлЗ 19.6.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201058;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлР 19.1.1
Привод электромагнитный;ВЭМП;РУСТ;333;200;ГП30;null;КлЗ 19.7.1
Эл. привод;РэмТэк;ООО НПП ТЭК;201018;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.13.1
Эл. привод;РэмТэк;ООО НПП ТЭК;201048;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлР 19.3.1
Эл. привод;РэмТэк;ООО НПП ТЭК;201022;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;КлЗ 19.15.1
Эл. привод;РэмТэк;ООО НПП ТЭК;201073;Л.7000.7.60.44.8100.V.16.3.УХЛ1;ГП30;null;КлР 19.2.1
Привод электромагнитный;ВЭМП;РУСТ;318;200;ГП30;null;КлЗ 19.5.2
Эл. привод;РэмТэк;ООО НПП ТЭК;201020;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;РД 19.1.1
Клапан электромагнитный;КЭО;Техно проект;2010171003;50/25/174/135/49 с ЭВ 06/АС/230;ГП30;null;КлЗ 19.1.1
Клапан электромагнитный;КЭО;Техно проект;2007073009;100/16/074/135/4 с ЭВ 11/АС/230;ГП30;null;КлЗ 19.11.1
Эл. привод;РэмТэк;ООО НПП ТЭК;201029;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП30;null;Кр 19.45.1
Привод электромагнитный;ВЭМП;РУСТ;325;200;ГП30;null;КлЗ 19.4.2
Привод электромагнитный;ВЭМП;РУСТ;337;200;ГП30;null;КлЗ 19.3.1
Привод электромагнитный;ВЭМП;РУСТ;320;200;ГП30;null;КлЗ 19.7.1
Привод электромагнитный;ВЭМП;РУСТ;0000012;200;ГП30;null;КлЗ 19.5.1
Привод электромагнитный;ВЭМП;РУСТ;316;200;ГП30;null;КлЗ 19.3.1
Привод электромагнитный;ВЭМП;РУСТ;341;200;ГП30;null;КлЗ 19.8.2
Привод электромагнитный;ВЭМП;РУСТ;321;200;ГП30;null;КлЗ 19.6.2
Привод электромагнитный;ВЭМП;РУСТ;334;200;ГП30;null;КлЗ 19.4.1
Эл. привод;РэмТэк;ООО НПП ТЭК;211126;Л.3500.7.60.22.8100.V.16.3.УХЛ1;ГП4;20Е-1;КлР 08.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;00000066;Л.18000.4.100.35.8100.V.16.3.УХЛ1;ГП4;20Е-1;КлЗ 08.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;221512;М.600.96.16.8100.V.18.3.УХЛ1;ГП4;20Е-1;Зд 08.2.1
Эл. привод;РэмТэк;ООО НПП ТЭК;212457;П.16000.12.399.9200.V.15.3.УХЛ;ГП4;20Е-1;Кр 08.2.1
Эл. привод;РэмТэк;ООО НПП ТЭК;21736;М.120.70.9.8100.V.16.3.УХЛ1;ГП4;20Е-1;З 4-20.1
Эл. привод;РэмТэк;ООО НПП ТЭК;191516;Л.7000.7.23.8100.V.16.3.УХЛ1;ГП32;;КлР 17.2.1
Эл. привод;РэмТэк;ООО НПП ТЭК;191513;Л.18000.4.44.8100.V.16.3.УХЛ1;ГП32;;КлР 17.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;00000031;Л.18000.4.44.8100.V.16.3.УХЛ1;ГП32;;КлР 17.3.3
Эл. привод;РэмТэк;ООО НПП ТЭК;00000032;Л.7000.7.23.8100.V.16.3.УХЛ1;ГП32;;КлР 17.2.3
Эл. привод;РэмТэк;ООО НПП ТЭК;00000033;Л.18000.4.44.8100.V.16.3.УХЛ1;ГП32;;КлР 17.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;00000034;П.2000.6.426.8100/И.V.15.3.УХЛ;ГП32;;К 5-30.3.3
