position;location;teg;type;model;name;reg_number;serial_number;year;min_scale;unit;max_scale;comment;interval;previous_verification;result;certificate
ГП11;Теплопункт ;;РОСМА;БТ5;Термометр биметаллический ;73393-18;00228385;2021;0;°С;100;ГП11;36;03.10.2022;Годен;С-ГХЮ/03-10-2022/196620837
ГП11;Теплопункт ;;РОСМА;БТ5;Термометр биметаллический ;73393-18;00228384;2021;0;°С;100;ГП11;36;03.10.2022;Годен;С-ГХЮ/03-10-2022/196620839 
ГП11;Теплопункт ;;РОСМА;БТ5;Термометр биметаллический ;73393-18;00228383;2021;0;°С;100;ГП11;36;03.10.2022;Годен;С-ГХЮ/03-10-2022/196620836
ГП38;УКПГ-2. УКИР;;РОСМА;БТ5;Термометр биметаллический ;73393-18;00197998;2021;0;°С;100;ГП38;36;26.04.2023;Годен;С-ГХЮ/26-04-2023/248325962
ГП38;УКПГ-2. УКИР;;РОСМА;БТ5;Термометр биметаллический ;73393-18;00197997;2021;0;°С;100;ГП38;36;26.04.2023;Годен;С-ГХЮ/26-04-2023/248325959
ГП31;Блок холодного разделителя 30Р-1/1;PDТ 1.8;СДВ-SMART;Ex-ДД-1430-01-ЭП1-t15-025-40,0кПа-25-42+HART-К05-П-PDT-1-8/БКН5-115-06;Преобразователь давления измерительный;61936-15;001979;2022;0;Па;40;ГП31;60;06.11.2022;Годен;С-ДУС/06-11-2022/200554207
ГП31;Блок холодного разделителя 30Р-1/3;PDТ 1.8;СДВ-SMART;Ex-ДД-1430-01-ЭП1-t15-025-40,0кПа-25-42+HART-К05-П-PDT-1-8/БКН5-115-06;Преобразователь давления измерительный;61936-15;001977;2022;0;Па;40;ГП31;60;06.11.2022;Годен;С-ДУС/06-11-2022/200554208
ГП31;Блок холодного разделителя 30Р-1/2;PDТ 1.8;СДВ-SMART;Ex-ДД-1430-01-ЭП1-t15-025-40,0кПа-25-42+HART-К05-П-PDT-1-8/БКН5-115-06;Преобразователь давления измерительный;61936-15;001976;2022;0;Па;40;ГП31;60;06.11.2022;Годен;С-ДУС/06-11-2022/200554209
ГП31;Блок холодного разделителя 30Р-1/2;PDТ 1.9;СДВ-SMART;Ex-ДД-1430-01-ЭП1-t15-025-40,0кПа-25-42+HART-К05-П-PDT-1-9-КБуст/БКН5-115-06;Преобразователь давления измерительный;61936-15;001974;2022;0;Па;40;ГП31;60;06.11.2022;Годен;С-ДУС/06-11-2022/200554280
ГП31;Блок холодного разделителя 30Р-1/1;PT 1.7;СДВ-SMART;Ex-И-1161-02-ЭП1-t16-025-4,0МПа-42+HART-К05-П-РТ--КБуст/БКН2-65;Преобразователь давления измерительный;61936-15;001973;2022;0;Па;4;ГП31;60;07.11.2022;Годен;С-ДУС/07-11-2022/200554833
