position;location;teg;type;model;name;reg_number;serial_number;year;min_scale;unit;max_scale;comment;interval;previous_verification;result;certificate
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281789;2021;0;Па;60;куст 203;24;15.01.2023;Годен;С-ГХЮ/30-11-2022/219134073
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;3016388;2021;0;Па;25;куст 203;24;15.01.2023;Годен;С-ГХЮ/30-11-2022/219134057
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281912;2021;0;Па;25;куст 203;24;15.01.2023;Годен;С-ГХЮ/30-11-2022/219134058
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281915;2021;0;Па;25;куст 203;24;15.01.2023;Годен;С-ГХЮ/30-11-2022/219134069
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281900;2021;0;Па;25;куст 203;24;15.01.2023;Годен;С-ГХЮ/30-11-2022/219134068
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281916;2021;0;Па;25;куст 203;24;15.01.2023;Годен;С-ГХЮ/30-11-2022/219134064
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281904;2021;0;Па;25;куст 203;24;15.01.2023;Годен;С-ГХЮ/30-11-2022/219134063
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;203943;2021;0;Па;25;куст 203;24;15.01.2023;Годен;С-ГХЮ/30-11-2022/219134080
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;203958;2021;0;Па;25;куст 203;24;15.01.2023;Годен;С-ГХЮ/30-11-2022/219134077
куст 203;Коллектор газа;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;0K016584;2021;0;Па;25;куст 203;60;01.01.1990;Годен;Нет данных
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;203833;2021;0;Па;25;куст 203;24;15.01.2023;Годен;С-ГХЮ/30-11-2022/219134078
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281882;2021;0;Па;16;куст 203;24;15.01.2023;Годен;С-ГХЮ/30-11-2022/219134074
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281867;2021;0;Па;16;куст 203;24;15.01.2023;Годен;С-ГХЮ/30-11-2022/219134075
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265953;2021;0;Па;1,6;куст 203;24;15.01.2023;Годен;С-ГХЮ/30-11-2022/219134061
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265944;2021;0;Па;1,6;куст 203;24;15.01.2023;Годен; С-ГХЮ/30-11-2022/219134072
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265929;2021;0;Па;1,6;куст 203;24;15.01.2023;Годен;С-ГХЮ/30-11-2022/219134071
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265931;2021;0;Па;1,6;куст 203;24;15.01.2023;Годен;С-ГХЮ/30-11-2022/219134067
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265912;2022;0;Па;1,6;куст 203;24;30.11.2022;Годен;С-ГХЮ/30-11-2022/219134066 
куст 203;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;158989;2022;0;Па;1,6;куст 203;24;30.11.2022;Годен;С-ГХЮ/30-11-2022/219134076
куст 203;МОС2;КГС;Rosemount;3051TG;Преобразователи давления измерительные;14061-10;4011694;2021;0;Па;60;куст 203;36;01.02.2021;Годен;С-БМ/01-02-2021/33887728
куст 203;МОС2;КГС;Rosemount;3051TG;Преобразователи давления измерительные;14061-10;4011739;2021;0;Па;60;куст 203;36;01.02.2021;Годен;С-БМ/01-02-2021/33887699 
куст 203;МОС2;КГС;Rosemount;3051TG;Преобразователи давления измерительные;14061-10;4011714;2021;0;Па;60;куст 203;36;01.02.2021;Годен;С-БМ/01-02-2021/33887721
куст 203;МОС2;КГС;ТСПУ;0304;Термопреобразователи универсальные;50519-17;50201211141;2021;-50;°С ;200;куст 203;60;09.02.2021;Годен;С-ВСП/09-02-2021/36254782
куст 203;МОС2;КГС; ЭЛЕМЕР;АИР-30МExd;Преобразователи давления измерительные ;67954-17;02100453;2021;0;Па;60;куст 203;60;21.01.2021;Годен; С-ВСП/21-01-2021/31533339
куст 203;ГСУ1;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;8972YD1R;2021;0;Па;40;ГСУ1;24;30.11.2022;Годен;С-ГХЮ/30-11-2022/219134043 
куст 203;ГСУ1;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;8972QFGJ;2021;0;Па;40;ГСУ1;24;30.11.2022;Годен; С-ГХЮ/30-11-2022/219134097 
куст 203;Линия факела;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210304337;2021;4244;м^(3)/ч;37562;ДП-019 №210210610, ДИ №210324829, ТПТ 1-4 100П №16055;12;22.03.2024;Годен; С-ГХЮ/22-03-2024/332524149 
куст 203;Линия факела;КГС;ПДК;ПДК-ВО-И-10М;Преобразователь давления корабельный;37031-18;1K016815;2021;0;Па;10;куст 203;36;10.06.2021;Годен;С-СП/10-06-2021/70873481
куст 203;Линия факела;КГС;РОСМА;БТ5;Термометры биметаллический;73393-18;01465398;2021;-30;°С ;70;куст 203;36;30.11.2022;Годен; С-ГХЮ/30-11-2022/219134103 
куст 203;Линия факела;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;013379;2021;0;Па;600;куст 203;60;22.01.2024;Годен;С-ДУС/22-01-2024/310391774 
куст 203;Коллектор метанола;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37031-18;0K016526;2021;0;Па;25;куст 203;60;12.02.2021;Годен; С-СП/12-02-2021/214245194 
куст 203;Коллектор метанола;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;0K016532;2021;0;Па;25;куст 203;60;12.02.2021;Годен;С-СП/12-02-2021/214248056
куст 203;Коллектор газа;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37031-18;0K016524;2021;0;Па;25;куст 203;60;12.02.2021;Годен;С-СП/12-02-2021/214248287
куст 203;Коллектор газа;КГС; ТСМУ;011.151;Преобразователи температуры программируемые;71221-18;9;2021;-70;°С ;200;куст 203;60;02.02.2021;Годен;С-ВЫХ/02-02-2021/34070387
куст 203;СПИ Факельная линия;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404526;2021;4244;м^(3)/ч;37562;ДП-019 №210610681, ЭПУ №21081292;24;18.03.2023;Годен;С-ГХЮ/18-03-2023/239500079
куст 203;СПИ Факельная линия;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972A610;2021;0;Па;40;куст 203;24;30.11.2022;Годен;С-ГХЮ/30-11-2022/219134099
куст 203;СПИ Факельная линия;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89723RHS;2020;0;Па;40;куст 203;24;30.11.2022;Годен; С-ГХЮ/30-11-2022/219134098 
куст 202;Линия факела;КГС;ПДК;ПДК-ВО-И-10М;Преобразователь давления корабельный;37529-18;0K016515;2021;0;Па;10;куст 202;60;12.02.2021;Годен;С-СП/12-02-2021/214248647
куст 202;Линия факела;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;012818;2021;0;Па;600;куст 202;60;06.01.2024;Годен;С-ДУС/06-01-2024/307279036
куст 202;Линия факела;КГС;РОСМА;БТ-72.220 ;Термометры биметаллический;73393-18;3037421;2021;-30;°С ;70;куст 202;36;26.07.2021;Годен;С-ДЛЮ/26-07-2021/81542648
куст 202;Коллектор метанола;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37031-18;0K016513;2021;0;Па;25;куст 202;60;12.02.2021;Годен; С-СП/12-02-2021/214244163
куст 202;Коллектор метанола;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;0K016544;2021;0;Па;25;куст 202;60;12.02.2021;Годен;С-СП/12-02-2021/214246695
куст 202;Коллектор газа;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37031-18;1K016806;2021;0;Па;25;куст 202;36;10.06.2021;Годен;С-СП/10-06-2021/70873513
куст 202;Коллектор газа;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;0K016514;2021;0;Па;25;куст 202;60;12.02.2021;Годен;С-СП/12-02-2021/214248763
куст 202;Коллектор газа;КГС; ТСМУ;011.151;Преобразователи температуры программируемые;71221-18;2;2021;-70;°С ;200;куст 202;60;02.02.2021;Годен;С-ВЫХ/02-02-2021/34070384 
куст 202;СПИ8 факельная линия;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404491;2021;4244;м^(3)/ч;37562;ДП-019 №210610709, ДИ №210522070, ЭПУ №21081291;24;05.03.2023;Годен; С-ГХЮ/05-03-2023/239500119 
куст 202;Скважина №2;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;013117;2021;0;Па;25;куст 202;60;18.01.2024;Годен;С-ДУС/18-01-2024/309442691 
куст 202;Скважина №2;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;013125;2021;0;Па;25;куст 202;60;18.01.2024;Годен;С-ДУС/18-01-2024/309478713
куст 202;Скважина №2;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013104;2021;0;Па;25;куст 202;60;11.01.2024;Годен;С-ДУС/11-01-2024/306964262
куст 202;Скважина №2;КГС; ТСПУ;031С/ХТ;Преобразователи температуры программируемые;46611-16;132;2021;-60;°С ;80;куст 202;60;01.01.1990;Годен;Нет данных
куст 202;Скважина №2;КГС;РОСМА;БТ-72.220 ;Термометры биметаллический;73393-18;3037405;2021;-30;°С ;70;куст 202;36;14.01.2023;Годен; С-ГХЮ/14-01-2023/222154193
куст 202;Скважина №2;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210704703;2021;4244;м^(3)/ч;37562;ДП-019 №210410848, ДИ №210625204, ТПТ 1-4 100П №16002;24;23.03.2024;Годен; С-ГХЮ/23-03-2024/332524139
куст 202;Скважина №2;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404397;2021;4244;м^(3)/ч;37562;ДП-019 №210310650, ЭПУ №210612265;24;12.03.2023;Годен; С-ГХЮ/12-03-2023/239500097
куст 202;Скважина №5;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013065;2021;0;Па;25;куст 202;60;19.02.2024;Годен;С-ДУС/19-02-2024/317920067
куст 202;Скважина №5;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013060;2021;0;Па;25;куст 202;60;18.01.2024;Годен; С-ДУС/18-01-2024/309460798
куст 202;Скважина №5;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013068;2021;0;Па;25;куст 202;60;10.01.2024;Годен;С-ДУС/10-01-2024/306276591
куст 202;Скважина №5;КГС; ТСПУ;031С/ХТ;Преобразователи температуры программируемые;46611-16;128;2021;-60;°С ;80;куст 202;60;01.01.1990;Годен;Нет данных
куст 202;Скважина №5;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404374;2021;4244;м^(3)/ч;37562;ЭПУ №21061218, Сужающее устройство №21071834;24;30.09.2023;Годен; С-ГХЮ/30-09-2023/284802820
куст 202;Скважина №5;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404356;2021;4244;м^(3)/ч;37562;ЭПУ №21061213, Сужающее устройство №21071836;24;30.09.2023;Годен; С-ГХЮ/30-09-2023/284802819 
куст 202;Скважина №5;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210504557;2021;4244;м^(3)/ч;37562;ДП-019 №210410829, ДИ №210623178, ТПТ 1-4 100П №16006;24;23.03.2024;Годен;С-ГХЮ/23-03-2024/332524136
куст 202;Скважина №3;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;013054;2021;0;Па;25;куст 202;60;11.01.2024;Годен;С-ДУС/11-01-2024/306983357
куст 202;Скважина №3;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;013059;2021;0;Па;25;куст 202;60;18.01.2024;Годен;С-ДУС/18-01-2024/309460797
куст 202;Скважина №3;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013096;2021;0;Па;25;куст 202;60;12.02.2024;Годен;С-ДУС/12-02-2024/315993903 
куст 202;Скважина №3;КГС; ТСПУ;031С/ХТ;Преобразователи температуры программируемые;46611-16;139;2021;-60;°С ;80;куст 202;60;01.01.1990;Годен;Нет данных
куст 202;Скважина №3;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404423;2021;4244;м^(3)/ч;37562;ЭПУ №21061219, Сужающее устройство №21071851;24;12.03.2023;Годен;С-ГХЮ/12-03-2023/239500089
куст 202;Скважина №3;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404420;2021;4244;м^(3)/ч;37562;ЭПУ №21061210, Сужающее устройство №21071846;24;12.03.2023;Годен;С-ГХЮ/12-03-2023/239500088
куст 202;Скважина №3;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210504564;2021;4244;м^(3)/ч;37562;ДП-019 №210504564, ДИ №210625170, ТПТ 1-4 100П №19721;24;23.03.2024;Годен; С-ГХЮ/23-03-2024/332524140
куст 202;Скважина №1;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013074;2021;0;Па;25;куст 202;60;20.02.2024;Годен;С-ДУС/20-02-2024/318437218
куст 202;Скважина №1;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013049;2021;0;Па;25;куст 202;60;18.01.2024;Годен;С-ДУС/18-01-2024/309338878
куст 202;Скважина №1;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;013099;2021;0;Па;25;куст 202;60;18.01.2024;Годен;С-ДУС/18-01-2024/309207991
куст 202;Скважина №1;КГС; ТСПУ;031С/ХТ;Преобразователи температуры программируемые;46611-16;146;2021;-60;°С ;80;куст 202;60;01.01.1990;Годен;Нет данных
куст 202;Скважина №1;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404331;2021;4244;м^(3)/ч;37562;ДП-019 №210210597, ДИ №210324835, ЭПУ №21061254;24;12.03.2023;Годен; С-ГХЮ/12-03-2023/239500092
куст 202;Скважина №1;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210304343;2021;4244;м^(3)/ч;37562;ДП-019 №210210505, ЭПУ № 21061247;24;12.03.2023;Годен; С-ГХЮ/12-03-2023/239500091
куст 202;Скважина №1;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210504561;2021;4244;м^(3)/ч;37562;ДП-019 №210410804, ДИ №210324808, ТПТ 1-4 100П №16085;24;23.03.2024;Годен;С-ГХЮ/23-03-2024/332524142
куст 202;Скважина №6;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013106;2021;0;Па;25;куст 202;60;11.01.2024;Годен;С-ДУС/11-01-2024/306965403
куст 202;Скважина №6;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;013061;2021;0;Па;25;куст 202;60;18.01.2024;Годен;С-ДУС/18-01-2024/309460799
куст 202;Скважина №6;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;013101;2021;0;Па;25;куст 202;60;18.01.2024;Годен;С-ДУС/18-01-2024/309478708
куст 202;Скважина №6;КГС; ТСПУ;031С/ХТ;Преобразователи температуры программируемые;46611-16;124;2021;-60;°С ;80;куст 202;60;01.01.1990;Годен;Нет данных
куст 202;Скважина №6;КГС;РОСМА;БТ-72.220 ;Термометры биметаллический;73393-18;3037412;2021;-30;°С ;70;куст 202;36;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154125
куст 202;Скважина №6;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;21060461;2021;4244;м^(3)/ч;37562;ДП-019 №210510864, ДИ №210725431, ТПТ 1-4 100П №16011;24;22.03.2024;Годен; С-ГХЮ/22-03-2024/332524160
куст 202;Скважина №6;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404426;2021;4244;м^(3)/ч;37562;ДП-019 №210310663, ЭПУ №21061225;24;30.09.2023;Годен; С-ГХЮ/30-09-2023/284802818
куст 202;Скважина №6;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404360;2021;4244;м^(3)/ч;37562;ДП-019 №210310683, ЭПУ №21061208;24;30.09.2023;Годен;С-ГХЮ/30-09-2023/284802817 
куст 202;Скважина №4;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013103;2021;0;Па;25;куст 202;60;12.01.2024;Годен; С-ДУС/12-01-2024/307201956
куст 202;Скважина №4;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013111;2021;0;Па;25;куст 202;60;11.01.2024;Годен;С-ДУС/11-01-2024/307050543
куст 202;Скважина №4;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013102;2021;0;Па;25;куст 202;60;12.01.2024;Годен; С-ДУС/12-01-2024/307194910
куст 202;Скважина №4;КГС; ТСПУ;031С/ХТ;Преобразователи температуры программируемые;46611-16;142;2021;-60;°С ;80;куст 202;60;01.01.1990;Годен;Нет данных
куст 202;Скважина №4;КГС;РОСМА;БТ-72.220 ;Термометры биметаллический;73393-18;3037410;2021;-30;°С ;70;куст 202;36;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154154
куст 202;Скважина №4;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210504554;2021;4244;м^(3)/ч;37562;ДП-019 №210410849, ДИ №210625185, ТПТ 1-4 100П №16012;24;30.09.2023;Годен; С-ГХЮ/30-09-2023/284802415
куст 207;Скважина №2;КГС;ДМ;ДМ8008-Вуф;Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;52558-13;220804073803;2021;0;Па;25;куст 204;12;01.01.1990;Годен;Нет данных
куст 202;Скважина №4;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404379;2021;4244;м^(3)/ч;37562;ДП-019 №210310671, ЭПУ №21061220;24;30.09.2023;Годен; С-ГХЮ/30-09-2023/284802822
куст 202;Скважина №4;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404396;2021;4244;м^(3)/ч;37562;ДП-019 №210410769, ЭПУ №21061211;24;30.09.2023;Годен;С-ГХЮ/30-09-2023/284802821
куст 202;Скважина №7;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404384;2021;4244;м^(3)/ч;37562;ЭПУ-05 №21061252, Сужающее устройство №21071877;24;12.03.2023;Годен; С-ГХЮ/12-03-2023/239500111
куст 202;Скважина №7;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404377;2021;4244;м^(3)/ч;37562;ЭПУ-05 №21061267, Сужающее устройство №21071876;24;12.03.2023;Годен;С-ГХЮ/12-03-2023/239500109
куст 202;Скважина №7;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210604691;2021;4244;м^(3)/ч;37562;ДП-019 №210510894, ДИ №210625265, ТПТ 1-4 100П №19717;24;23.03.2024;Годен;С-ГХЮ/23-03-2024/332524137
куст 202;Скважина №7;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013100;2021;0;Па;25;куст 202;60;10.01.2024;Годен;С-ДУС/10-01-2024/306271374
куст 202;Скважина №7;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013110;2021;0;Па;25;куст 202;60;11.01.2024;Годен;С-ДУС/11-01-2024/307050542
куст 207;Скважина №3;КГС;ДМ;ДМ8008-Вуф;Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;52558-13;230507679825;2021;0;Па;40;куст 204;12;01.01.1990;Годен;Нет данных
куст 202;Скважина №7;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013108;2021;0;Па;25;куст 202;60;11.01.2024;Годен; С-ДУС/11-01-2024/307050540
куст 202;Скважина №7;КГС; ТСПУ;031С/ХТ;Преобразователи температуры программируемые;46611-16;120;2021;-60;°С ;80;куст 202;60;01.01.1990;Годен;Нет данных
куст 207;Линия факела;КГС;МП;4-УУХЛ1; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212001826;2021;0;Па;25;куст 208;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255520992 
куст 207;Линия факела;КГС;МП;4-УУХЛ1; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212001795;2021;0;Па;25;куст 208;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255520995
куст 207;Линия факела;КГС;МП;4-УУХЛ1; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212001448;2021;0;Па;10;куст 208;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255520999
куст 207;Линия факела;КГС;МП;4-УУХЛ1; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212001756;2021;0;Па;25;куст 208;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255520998 
куст 207;Линия факела;КГС;МП;3А-Кс; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;50119-17;211037546;2021;0;Па;400;куст 208;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255520991
куст 207;Коллектор метанола;КГС;МП;4-УУХЛ1; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212015684;2021;0;Па;40;куст 208;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255520997 
куст 207;Коллектор метанола;КГС;МП;4-УУХЛ1; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212003841;2021;0;Па;40;куст 208;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255520994 
куст 207;Коллектор газа;КГС;МП;4-УУХЛ1; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212001726;2021;0;Па;25;куст 208;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255520996
куст 207;Коллектор газа;КГС;МП;4-УУХЛ1; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212001859;2021;0;Па;25;куст 208;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255520993 
куст 207;Скважина №1;КГС;РОСМА;ТМ6;Манометры показывающие;25913-08;2121567;2023;0;Па;40;куст 204;24;25.06.2023;Годен;С-ГХЮ/25-06-2023/257470223
куст 207;Скважина №1;КГС;МП;4-У; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;2121565;2022;0;Па;40;куст 208;24;25.06.2023;Годен; С-ГХЮ/25-06-2023/257470217 
куст 207;Скважина №1;КГС;МП;4А-КС; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;50119-17;206574;2021;0;Па;40;куст 208;24;19.06.2023;Годен; С-ГХЮ/19-06-2023/255520979
куст 207;Скважина №1;КГС;МП;4А-КС; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;50119-17;2087;2021;0;Па;40;куст 208;24;19.06.2023;Годен;С-ГХЮ/19-06-2023/255520975
куст 207;Скважина №2;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;A0821644;2022;0;Па;40;куст 208;24;19.06.2023;Годен; С-ГХЮ/19-06-2023/255520968 
куст 207;Скважина №1;КГС;РОСМА;БТ5;Термометры биметаллический;73393-18;002511689;2021;0;°С ;100;куст 207;36;01.01.1990;Годен;Нет данных
куст 207;Скважина №2;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;726209015A09;2023;0;Па;40;куст 208;24;22.06.2023;Годен;С-ГГИ/22-06-2023/256592905
куст 207;Скважина №2;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;726209014A01;2023;0;Па;40;куст 208;24;22.06.2023;Годен; С-ГГИ/22-06-2023/256592934 
куст 207;Скважина №2;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;A0842793;2022;0;Па;40;куст 208;24;19.06.2023;Годен;С-ГХЮ/19-06-2023/255520967
куст 207;Скважина №3;КГС;МП;4-УУ2; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;2081185;2020;0;Па;40;куст 208;24;19.06.2023;Годен; С-ГХЮ/19-06-2023/255520973 
куст 207;Скважина №3;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;735801010A18;2023;0;Па;25;куст 208;24;09.11.2023;Годен; С-ГГИ/09-11-2023/294417931
куст 207;Скважина №3;КГС;МП;4А-КС; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;50119-17;1994434;2021;0;Па;40;куст 208;24;19.06.2023;Годен;С-ГХЮ/19-06-2023/255520984
куст 207;Скважина №3;КГС;МП;4А-КС; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;50119-17;2080775;2021;0;Па;40;куст 208;24;26.10.2023;Годен;С-БПМ/26-10-2023/291211063
куст 207;Скважина №3;КГС;МП;4-УУ2; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212006784;2021;0;Па;40;куст 208;24;19.06.2023;Годен;С-ГХЮ/19-06-2023/255520971 
куст 207;Скважина №4;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;735801011A18;2023;0;Па;25;куст 208;24;09.11.2023;Годен; С-ГГИ/09-11-2023/294417913
куст 207;Скважина №4;КГС;РОСМА;ТМ6;Манометры показывающие;25913-08;3063996;2021;0;Па;60;куст 204;24;19.06.2023;Годен;С-ГХЮ/19-06-2023/255520961
куст 207;Скважина №4;КГС;РОСМА;ТМ6;Манометры показывающие;25913-08;2121892;2021;0;Па;60;куст 204;24;19.06.2023;Годен; С-ГХЮ/19-06-2023/255520985
куст 207;Скважина №4;КГС;РОСМА;ТМ6;Манометры показывающие;25913-08;3047825;2021;0;Па;60;куст 204;24;25.06.2023;Годен;С-ГХЮ/25-06-2023/257470226
куст 207;Скважина №5;КГС;МП;4-У; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212006810;2021;0;Па;40;куст 208;24;25.06.2023;Годен; С-ГХЮ/25-06-2023/257470220
куст 207;Скважина №5;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;735801010A10;2023;0;Па;25;куст 208;24;09.11.2023;Годен; С-ГГИ/09-11-2023/294417936
