position;location;teg;model;type;name;reg_number;serial_number;year;min_scale;max_scale;unit;mpi;previous_verification;result;certificate
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02370075;2022;0;0,6;Па;24; 18.02.2022;Годен;С-ДЛЮ/18-02-2022/133787013 
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02370074;2022;0;0,6;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543533
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02370072;2022;0;0,6;Па;24;18.02.2022;Годен;С-ДЛЮ/18-02-2022/133787021
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;25913-08;02370071;2023;0;0,6;Па;24;12.03.2023;Годен;С-ГХЮ/12-03-2023/231661852
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02370070;2022;0;0,6;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543424
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;25913-08;02370069;2023;0;0,6;Па;24;12.03.2023;Годен;С-ГХЮ/12-03-2023/231661846
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02370068;2022;0;0,6;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543426
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;25913-08;02370067;2023;0;0,6;Па;24;12.03.2023;Годен;С-ГХЮ/12-03-2023/231661849
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02370049;2022;0;0,6;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543422
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02370048;2022;0;0,6;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543425
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02370046;2022;0;0,6;Па;24;18.02.2022;Годен;С-ДЛЮ/18-02-2022/133786995
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02370045;2022;0;0,6;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543541
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02370044;2022;0;0,6;Па;24;18.02.2022;Годен;С-ДЛЮ/18-02-2022/133786998
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02370042;2023;0;0,6;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543537
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02370041;2022;0;0,6;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543532
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02370040;2022;0;0,6;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543513
ГП58;Станция насосная хозяйственно-питьевого и производственно-противопожарного водоснабжения;;ТМ5;РОСМА;Манометр показывающий;25913-08;02356333;2022;0;1;Па;24;15.09.2022;Годен;С-ГХЮ/15-09-2022/186965786
ГП58;Станция насосная хозяйственно-питьевого и производственно-противопожарного водоснабжения;;ТМ5;РОСМА;Манометр показывающий;25913-08;02356331;2022;0;1;Па;24;16.02.2022;Годен;С-ДЛЮ/16-02-2022/132791794
ГП58;Станция насосная хозяйственно-питьевого и производственно-противопожарного водоснабжения;;ТМ5;РОСМА;Манометр показывающий;25913-08;02356317;2023;0;1;Па;24;12.02.2023;Годен;С-ГХЮ/12-02-2023/231918604
ГП58;Станция насосная хозяйственно-питьевого и производственно-противопожарного водоснабжения;;ТМ5;РОСМА;Манометр показывающий;25913-08;02356315;2023;0;1;Па;24;12.02.2023;Годен;С-ГХЮ/12-02-2023/231918605
ГП30;Теплопункт;б/н;ТМ5;РОСМА;Манометр показывающий;25913-08;02329122;2023;0;1;Па;24;09.02.2023;Годен;С-БПМ/24-09-2021/97294237
ГП30;Теплопункт;б/н;ТМ5;РОСМА;Манометр показывающий;25913-08;02329108;2023;0;1;Па;24;18.02.2023;Годен;С-БПМ/24-09-2021/97294249
ГП30;Теплопункт;б/н;ТМ5;РОСМА;Манометр показывающий;25913-08;02329105;2023;0;1;Па;24;18.02.2023;Годен;С-БПМ/24-09-2021/97294238
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02308426;2022;0;0,6;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543531
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02308425;2022;0;0,6;Па;24;18.02.2022;Годен;С-БП/21-09-2022/188543512
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;25913-08;02308424;2023;0;0,6;Па;24;12.03.2023;Годен;С-ГХЮ/12-03-2023/231661851
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02308423;2022;0;0,6;Па;24;08.02.2022;Годен;С-ДЛЮ/08-02-2022/131775843
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02308422;2022;0;0,6;Па;24; 08.02.2022;Годен;С-ДЛЮ/08-02-2022/131775841
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;25913-08;02308421;2023;0;0,6;Па;24;12.03.2023;Годен;С-ГХЮ/12-03-2023/231661854
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02308419;2022;0;0,6;Па;24;08.02.2022;Годен;С-ДЛЮ/08-02-2022/131775842
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02308418;2022;0;0,6;Па;24;08.02.2022;Годен;С-ДЛЮ/08-02-2022/131775837
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);;БТ54.220 G1/2.100.1,0;РОСМА;Термометр биметаллический;73393-18;02239436;2021;-30;50;°С;36;16.09.2022;Годен;С-ДЛЮ/27-01-2022/127171156
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);;БТ54.220 (-30…50) °С G1/2.150.1,5;РОСМА;Термометр биметаллический;73393-18;02239435;2021;-30;50;°С;36;16.09.2022;Годен;С-ГХЮ/16-09-2022/187678288
ГП11;ФХП№1;;КС 50.260-000;АнОкс;Анализатор кислорода промышленный;57014-14;0220434;2021;0;100;%;12;24.11.2022;Годен;С-БП/24-11-2022/203578368
ГП11;ФХП№2;;КС 50.260-000;АнОкс;Анализатор кислорода промышленный;57014-14;0220431;2021;0;100;%;12;04.04.2024;Годен;С-В/04-04-2024/330540282 
ГП30;Теплопункт ;б/н;ТМ5;РОСМА;Манометр показывающий;25913-08;02132765;2023;0;1;Па;24;09.02.2023;Годен;С-ГХЮ/09-02-2023/231918360
ГП30;Теплопункт;б/н;ТМ5;РОСМА;Манометр показывающий;25913-08;02132764;2021;0;1;Па;24;25.03.2021;Годен;С-БПМ/24-09-2021/97294252
ГП30;Теплопункт;б/н;ТМ5;РОСМА;Манометр показывающий;25913-08;02132758;2023;0;1;Па;24;09.02.2023;Годен;С-БПМ/24-09-2021/97294247
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);;БТ54.220 (-30…50) °С G1/2.64.1,0;РОСМА;Термометр биметаллический;73393-18;02120631;2021;-30;50;°С;36;16.09.2022;Годен;С-ГХЮ/16-09-2022/187678291
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);TG4.1;БТ54.220 (-30…50) °С G1/2.150.1,0;РОСМА;Термометр биметаллический;73393-18;02120630;2021;-30;50;°С;36;16.09.2022;Годен;С-ГХЮ/16-09-2022/187678289
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);TG1.2;БТ54.220 G1/2.100.1,0;РОСМА;Термометр биметаллический;73393-18;02120347;2021;-30;50;°С;36;16.09.2022;Годен;С-ГХЮ/16-09-2022/187678293
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);TG1.1;БТ54.220 (-30…50) °С G1/2.100.1,5;РОСМА;Термометр биметаллический;73393-18;02120346;2021;-30;50;°С;36;16.09.2022;Годен;С-ГХЮ/16-09-2022/187678290
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);TG1.3;БТ54.220 G1/2.100.1,0;РОСМА;Термометр биметаллический;73393-18;02120345;2021;-30;50;°С;36;16.09.2022;Годен; С-ГХЮ/16-09-2022/187678292
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);;БТ54.220 (-30…50) °С G1/2.150.1,5;РОСМА;Термометр биметаллический;73393-18;02115538;2021;-30;50;°С;36;16.09.2022;Годен;С-ГХЮ/16-09-2022/187678295
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);;БТ54.220 (-30…50) °С G1/2.64.1,5;РОСМА;Термометр биметаллический;73393-18;02115534;2021;-30;50;°С;36;16.09.2022;Годен;С-ГХЮ/16-09-2022/187678287
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02100209;2021;0;0,6;Па;24;20.12.2021;Годен;С-ДЛЮ/20-12-2021/118825893
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02083321;2021;0;0,6;Па;24;21.09.2022;Годен; С-БП/21-09-2022/188543475
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02083317;2021;0;0,6;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543478
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02083316;2021;0;0,6;Па;24;16.12.2021;Годен;С-ДЛЮ/16-12-2021/118430669
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02083315;2023;0;0,6;Па;24;12.03.2023;Годен;С-ГХЮ/12-03-2023/231661859
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02083314;2021;0;0,6;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543522
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;02083313;2021;0;0,6;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543421
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;25913-08;02083008;2023;0;0,6;Па;24;12.03.2023;Годен;С-ГХЮ/12-03-2023/231661856
ГП52;Котельная;б/н;ТМ-610Р.00(0-0,6МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;25913-08;02083007;2023;0;0,6;Па;24;12.03.2023;Годен;С-ГХЮ/12-03-2023/231661868
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);;БТ54.220 G1/2.100.1,5;РОСМА;Термометр биметаллический;73393-18;02007399;2021;0;100;°С;36;16.09.2022;Годен;С-ГХЮ/16-09-2022/187678297
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);;БТ54.220 G1/2.100.1,5;РОСМА;Термометр биметаллический;73393-18;02007398;2021;0;100;°С;36;16.09.2022;Годен;С-ГХЮ/16-09-2022/187678296
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);TG2.2-2;БТ74.220 (0…160) °С G1/2.150.1,5;РОСМА;Термометр биметаллический;73393-18;01994238;2021;0;160;°С;36;16.09.2022;Годен;С-ГХЮ/16-09-2022/187678299 
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);TG2.1-1;БТ54.220 G1/2.100.1,5;РОСМА;Термометр биметаллический;73393-18;01994235;2021;0;160;°С;36;16.09.2022;Годен;С-ГХЮ/16-09-2022/187678301
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);TG2.2-1;БТ54.220 G1/2.100.1,5;РОСМА;Термометр биметаллический;73393-18;01994234;2021;0;160;°С;36;16.09.2022;Годен;С-ГХЮ/16-09-2022/187678302
ГП30;Теплопункт;б/н;ТМ5;РОСМА;Манометр показывающий;25913-08;01954650;2023;0;1;Па;24;09.02.2023;Годен;С-БПМ/24-09-2021/97294236
ГП30;Теплопункт;б/н;ТМ5;РОСМА;Манометр показывающий;25913-08;01954641;2023;0;1;Па;24;09.02.2023;Годен;С-БПМ/24-09-2021/97294241
ГП30;Теплопункт;б/н;ТМ5;РОСМА;Манометр показывающий;25913-08;01914400;2023;0;1;Па;24;09.02.2023;Годен;С-БПМ/24-09-2021/97294246
ГП52;Котельная;б/н;ТМ-610Р.00(0-1МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;01897677;2021;0;1;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543476
ГП52;Котельная;б/н;ТМ-610Р.00(0-1МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;25913-08;01897674;2023;0;1;Па;24;12.03.2023;Годен;С-ГХЮ/12-03-2023/231661857
ГП52;Котельная;б/н;ТМ-610Р.00(0-1МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;01897670;2021;0;1;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543520
ГП52;Котельная;б/н;ТМ-610Р.00(0-1МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;01897666;2021;0;1;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543477
ГП52;Котельная;б/н;ТМ-610Р.00(0-1МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;01897665;2021;0;1;Па;24; 21.09.2022;Годен;С-БП/21-09-2022/188543479
ГП52;Котельная;б/н;ТМ-610Р.00(0-1МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;01897664;2021;0;1;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543518
ГП52;Котельная;б/н;ТМ-610Р.00(0-1МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;01897663;2021;0;1;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543521
ГП52;Котельная;б/н;ТМ-610Р.00(0-1МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;25913-08;01897662;2023;0;1;Па;24;12.03.2023;Годен;С-ГХЮ/12-03-2023/231661870
ГП52;Котельная;б/н;ТМ-610Р.00(0-1МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;25913-08;01897661;2023;0;1;Па;24;12.03.2023;Годен;С-ГХЮ/12-03-2023/231661869
ГП52;Котельная;б/н;ТМ-610Р.00(0-1МПа) G1/2/ 1,5;РОСМА;Манометр показывающий;48969-12;01897660;2022;0;1;Па;24;21.09.2022;Годен;С-БП/21-09-2022/188543420
